amc,folio,pan,scheme,advisor,rta,amfi,date,description,amount,units,nav,balance,type,dividend
HDFC Mutual Fund,CCCC9990,CCCCC3333C,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,14-Nov-2025,Purchase - SIP,5000.0,96.998,51.5476,18073.726,PURCHASE_SIP,
HDFC Mutual Fund,CCCC9990,CCCCC3333C,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,14-Dec-2025,Purchase - SIP,5000.0,97.55,51.256,18171.276,PURCHASE_SIP,
HDFC Mutual Fund,CCCC9990,CCCCC3333C,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,13-Jan-2026,Purchase - SIP,5000.0,97.584,51.2377,18268.86,PURCHASE_SIP,
HDFC Mutual Fund,CCCC9990,CCCCC3333C,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,12-Feb-2026,Purchase - SIP,5000.0,95.338,52.4447,18364.198,PURCHASE_SIP,
HDFC Mutual Fund,CCCC9990,CCCCC3333C,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,14-Mar-2026,Purchase - SIP,5000.0,95.674,52.2608,18459.872,PURCHASE_SIP,
HDFC Mutual Fund,CCCC9990,CCCCC3333C,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,13-Apr-2026,Purchase - SIP,5000.0,96.66,51.7275,18556.533,PURCHASE_SIP,
HDFC Mutual Fund,CCCC9990,CCCCC3333C,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,13-May-2026,Purchase - SIP,5000.0,95.274,52.4801,18651.807,PURCHASE_SIP,
HDFC Mutual Fund,CCCC9990,CCCCC3333C,HDFC Flexi Cap Fund - Direct Plan - Growth,DIRECT,CAMS,119062,12-Jun-2026,Purchase - SIP,5000.0,92.795,53.8821,18744.602,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,27-Aug-2010,Purchase - SIP,5000.0,248.363,20.1318,248.363,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,26-Sep-2010,Purchase - SIP,5000.0,245.438,20.3717,493.801,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,26-Oct-2010,Purchase - SIP,5000.0,246.31,20.2996,740.111,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,26-Oct-2010,Dividend Paid,370.06,0.0,,740.111,DIVIDEND_PAYOUT,370.06
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,25-Nov-2010,Purchase - SIP,5000.0,240.313,20.8062,980.424,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,25-Dec-2010,Purchase - SIP,5000.0,243.517,20.5324,1223.941,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,24-Jan-2011,Purchase - SIP,5000.0,237.738,21.0316,1461.679,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,23-Feb-2011,Purchase - SIP,5000.0,240.216,20.8146,1701.895,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,25-Mar-2011,Purchase - SIP,5000.0,244.509,20.4491,1946.404,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,24-Apr-2011,Purchase - SIP,5000.0,237.577,21.0458,2183.982,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,24-May-2011,Purchase - SIP,5000.0,234.337,21.3368,2418.319,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,23-Jun-2011,Purchase - SIP,5000.0,229.718,21.7658,2648.037,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,23-Jul-2011,Purchase - SIP,5000.0,229.638,21.7734,2877.675,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,22-Aug-2011,Purchase - SIP,5000.0,232.916,21.4669,3110.591,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,21-Sep-2011,Purchase - SIP,5000.0,231.749,21.5751,3342.34,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,21-Oct-2011,Purchase - SIP,5000.0,230.553,21.6869,3572.894,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,20-Nov-2011,Purchase - SIP,5000.0,230.258,21.7148,3803.151,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,20-Nov-2011,STAMP DUTY,2.5,0.0,,3803.151,STAMP_DUTY,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,20-Nov-2011,Redemption,-16516.94,-760.63,21.7148,3042.521,REDEMPTION,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,20-Dec-2011,Purchase - SIP,5000.0,229.162,21.8186,3271.683,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,19-Jan-2012,Purchase - SIP,5000.0,233.371,21.4251,3505.055,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,19-Jan-2012,Redemption,-15019.23,-701.011,21.4251,2804.044,REDEMPTION,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,18-Feb-2012,Purchase - SIP,5000.0,228.584,21.8738,3032.627,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,19-Mar-2012,Purchase - SIP,5000.0,225.781,22.1454,3258.408,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,18-Apr-2012,Purchase - SIP,5000.0,220.122,22.7147,3478.53,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,18-Apr-2012,STT TAX,2.5,0.0,,3478.53,STT_TAX,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,18-May-2012,Purchase - SIP,5000.0,222.119,22.5105,3700.649,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,18-May-2012,Redemption,-16660.68,-740.13,22.5105,2960.519,REDEMPTION,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,17-Jun-2012,Purchase - SIP,5000.0,219.99,22.7283,3180.509,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,17-Jul-2012,Purchase - SIP,5000.0,223.446,22.3768,3403.955,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,16-Aug-2012,Purchase - SIP,5000.0,218.815,22.8504,3622.77,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,15-Sep-2012,Purchase - SIP,5000.0,214.895,23.2672,3837.664,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,15-Oct-2012,Purchase - SIP,5000.0,214.515,23.3084,4052.179,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,15-Oct-2012,Dividend Paid,2026.09,0.0,,4052.179,DIVIDEND_PAYOUT,2026.09
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,14-Nov-2012,Purchase - SIP,5000.0,211.367,23.6555,4263.547,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,14-Nov-2012,STT TAX,2.5,0.0,,4263.547,STT_TAX,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,14-Dec-2012,Purchase - SIP,5000.0,205.293,24.3554,4468.84,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,14-Dec-2012,STT TAX,2.5,0.0,,4468.84,STT_TAX,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,13-Jan-2013,Purchase - SIP,5000.0,201.571,24.8051,4670.411,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,12-Feb-2013,Purchase - SIP,5000.0,199.218,25.0982,4869.629,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,12-Feb-2013,STAMP DUTY,2.5,0.0,,4869.629,STAMP_DUTY,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,14-Mar-2013,Purchase - SIP,5000.0,201.956,24.7579,5071.585,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,13-Apr-2013,Purchase - SIP,5000.0,202.177,24.7309,5273.761,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,13-Apr-2013,STT TAX,2.5,0.0,,5273.761,STT_TAX,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,13-May-2013,Purchase - SIP,5000.0,200.215,24.9732,5473.976,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,12-Jun-2013,Purchase - SIP,5000.0,200.136,24.983,5674.112,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,12-Jul-2013,Purchase - SIP,5000.0,195.026,25.6376,5869.138,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,12-Jul-2013,STAMP DUTY,2.5,0.0,,5869.138,STAMP_DUTY,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,11-Aug-2013,Purchase - SIP,5000.0,194.052,25.7663,6063.19,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,10-Sep-2013,Purchase - SIP,5000.0,190.298,26.2746,6253.489,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,10-Oct-2013,Purchase - SIP,5000.0,187.376,26.6843,6440.865,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,09-Nov-2013,Purchase - SIP,5000.0,187.958,26.6017,6628.823,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,09-Dec-2013,Purchase - SIP,5000.0,184.181,27.1472,6813.003,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,09-Dec-2013,STT TAX,2.5,0.0,,6813.003,STT_TAX,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,08-Jan-2014,Purchase - SIP,5000.0,180.621,27.6823,6993.624,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,08-Jan-2014,STT TAX,2.5,0.0,,6993.624,STT_TAX,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,07-Feb-2014,Purchase - SIP,5000.0,176.404,28.344,7170.028,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,07-Feb-2014,STT TAX,2.5,0.0,,7170.028,STT_TAX,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,09-Mar-2014,Purchase - SIP,5000.0,176.683,28.2993,7346.711,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,08-Apr-2014,Purchase - SIP,5000.0,175.271,28.5272,7521.983,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,08-May-2014,Purchase - SIP,5000.0,178.045,28.0828,7700.028,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,07-Jun-2014,Purchase - SIP,5000.0,173.39,28.8367,7873.418,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,07-Jul-2014,Purchase - SIP,5000.0,173.184,28.871,8046.602,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,06-Aug-2014,Purchase - SIP,5000.0,169.322,29.5295,8215.925,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,05-Sep-2014,Purchase - SIP,5000.0,171.423,29.1676,8387.348,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,05-Oct-2014,Purchase - SIP,5000.0,167.764,29.8038,8555.111,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,04-Nov-2014,Purchase - SIP,5000.0,166.908,29.9567,8722.019,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,04-Nov-2014,Dividend Paid,4361.01,0.0,,8722.019,DIVIDEND_PAYOUT,4361.01
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,04-Dec-2014,Purchase - SIP,5000.0,169.71,29.462,8891.729,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,04-Dec-2014,STT TAX,2.5,0.0,,8891.729,STT_TAX,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,03-Jan-2015,Purchase - SIP,5000.0,169.48,29.5019,9061.209,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,03-Jan-2015,STAMP DUTY,2.5,0.0,,9061.209,STAMP_DUTY,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,02-Feb-2015,Purchase - SIP,5000.0,172.907,28.9173,9234.116,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,04-Mar-2015,Purchase - SIP,5000.0,169.081,29.5717,9403.197,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,03-Apr-2015,Purchase - SIP,5000.0,164.434,30.4073,9567.631,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,03-May-2015,Purchase - SIP,5000.0,163.681,30.5473,9731.312,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,02-Jun-2015,Purchase - SIP,5000.0,165.914,30.136,9897.226,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,02-Jul-2015,Purchase - SIP,5000.0,165.109,30.283,10062.335,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,01-Aug-2015,Purchase - SIP,5000.0,167.297,29.8869,10229.633,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,01-Aug-2015,STT TAX,2.5,0.0,,10229.633,STT_TAX,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,31-Aug-2015,Purchase - SIP,5000.0,165.853,30.1471,10395.486,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,30-Sep-2015,Purchase - SIP,5000.0,161.772,30.9077,10557.258,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,30-Sep-2015,STT TAX,2.5,0.0,,10557.258,STT_TAX,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,30-Oct-2015,Purchase - SIP,5000.0,164.861,30.3286,10722.118,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,29-Nov-2015,Purchase - SIP,5000.0,167.362,29.8753,10889.481,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,29-Dec-2015,Purchase - SIP,5000.0,166.905,29.9572,11056.386,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,28-Jan-2016,Purchase - SIP,5000.0,164.02,30.484,11220.406,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,27-Feb-2016,Purchase - SIP,5000.0,165.54,30.2041,11385.947,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,28-Mar-2016,Purchase - SIP,5000.0,163.257,30.6265,11549.204,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,28-Mar-2016,STT TAX,2.5,0.0,,11549.204,STT_TAX,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,27-Apr-2016,Purchase - SIP,5000.0,160.167,31.2175,11709.37,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,27-May-2016,Purchase - SIP,5000.0,162.711,30.7293,11872.082,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,26-Jun-2016,Purchase - SIP,5000.0,163.927,30.5014,12036.009,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,26-Jun-2016,STT TAX,2.5,0.0,,12036.009,STT_TAX,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,26-Jul-2016,Purchase - SIP,5000.0,164.511,30.3931,12200.52,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,25-Aug-2016,Purchase - SIP,5000.0,162.513,30.7667,12363.033,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,24-Sep-2016,Purchase - SIP,5000.0,159.306,31.3861,12522.339,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,24-Oct-2016,Purchase - SIP,5000.0,159.541,31.34,12681.88,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,24-Oct-2016,STT TAX,2.5,0.0,,12681.88,STT_TAX,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,23-Nov-2016,Purchase - SIP,5000.0,162.187,30.8286,12844.067,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,23-Nov-2016,STT TAX,2.5,0.0,,12844.067,STT_TAX,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,23-Dec-2016,Purchase - SIP,5000.0,159.878,31.2739,13003.945,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,22-Jan-2017,Purchase - SIP,5000.0,161.032,31.0496,13164.977,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,21-Feb-2017,Purchase - SIP,5000.0,157.914,31.6629,13322.891,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,23-Mar-2017,Purchase - SIP,5000.0,155.87,32.078,13478.761,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,22-Apr-2017,Purchase - SIP,5000.0,157.331,31.7801,13636.093,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,22-May-2017,Purchase - SIP,5000.0,156.393,31.9707,13792.486,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,21-Jun-2017,Purchase - SIP,5000.0,156.77,31.8938,13949.256,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,21-Jul-2017,Purchase - SIP,5000.0,159.968,31.2562,14109.224,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,20-Aug-2017,Purchase - SIP,5000.0,155.614,32.1307,14264.838,PURCHASE_SIP,
Parag Parikh Mutual Fund,CCCC9991,CCCCC3333C,Parag Parikh Flexi Cap Fund - Direct Growth,DIRECT,CAMS,122639,19-Sep-2017,Purchase - SIP,5000.0,151.482,33.0071,14416.321,PURCHASE_SIP,
